Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1880147,-,-,-,31.25,34.82,0,295,2,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,unknown
Year,Month,Day,Hour,Minute,DNI,GHI
2017,1,1,0,30,0,0
2017,1,1,1,30,0,0
2017,1,1,2,30,0,0
2017,1,1,3,30,0,0
2017,1,1,4,30,0,0
2017,1,1,5,30,47,61
2017,1,1,6,30,676,298
2017,1,1,7,30,799,459
2017,1,1,8,30,280,392
2017,1,1,9,30,889,622
2017,1,1,10,30,883,605
2017,1,1,11,30,858,526
2017,1,1,12,30,781,385
2017,1,1,13,30,617,207
2017,1,1,14,30,212,33
2017,1,1,15,30,0,0
2017,1,1,16,30,0,0
2017,1,1,17,30,0,0
2017,1,1,18,30,0,0
2017,1,1,19,30,0,0
2017,1,1,20,30,0,0
2017,1,1,21,30,0,0
2017,1,1,22,30,0,0
2017,1,1,23,30,0,0
2017,1,2,0,30,0,0
2017,1,2,1,30,0,0
2017,1,2,2,30,0,0
2017,1,2,3,30,0,0
2017,1,2,4,30,0,0
2017,1,2,5,30,495,119
2017,1,2,6,30,753,310
2017,1,2,7,30,864,474
2017,1,2,8,30,913,587
2017,1,2,9,30,944,640
2017,1,2,10,30,924,618
2017,1,2,11,30,878,531
2017,1,2,12,30,786,389
2017,1,2,13,30,609,207
2017,1,2,14,30,0,11
2017,1,2,15,30,0,0
2017,1,2,16,30,0,0
2017,1,2,17,30,0,0
2017,1,2,18,30,0,0
2017,1,2,19,30,0,0
2017,1,2,20,30,0,0
2017,1,2,21,30,0,0
2017,1,2,22,30,0,0
2017,1,2,23,30,0,0
2017,1,3,0,30,0,0
2017,1,3,1,30,0,0
2017,1,3,2,30,0,0
2017,1,3,3,30,0,0
2017,1,3,4,30,0,0
2017,1,3,5,30,492,117
2017,1,3,6,30,4,115
2017,1,3,7,30,851,466
2017,1,3,8,30,903,579
2017,1,3,9,30,882,622
2017,1,3,10,30,877,606
2017,1,3,11,30,208,333
2017,1,3,12,30,771,388
2017,1,3,13,30,6,87
2017,1,3,14,30,207,36
2017,1,3,15,30,0,0
2017,1,3,16,30,0,0
2017,1,3,17,30,0,0
2017,1,3,18,30,0,0
2017,1,3,19,30,0,0
2017,1,3,20,30,0,0
2017,1,3,21,30,0,0
2017,1,3,22,30,0,0
2017,1,3,23,30,0,0
2017,1,4,0,30,0,0
2017,1,4,1,30,0,0
2017,1,4,2,30,0,0
2017,1,4,3,30,0,0
2017,1,4,4,30,0,0
2017,1,4,5,30,434,112
2017,1,4,6,30,0,99
2017,1,4,7,30,808,457
2017,1,4,8,30,875,571
2017,1,4,9,30,166,374
2017,1,4,10,30,907,609
2017,1,4,11,30,878,529
2017,1,4,12,30,32,168
2017,1,4,13,30,605,210
2017,1,4,14,30,221,38
2017,1,4,15,30,0,0
2017,1,4,16,30,0,0
2017,1,4,17,30,0,0
2017,1,4,18,30,0,0
2017,1,4,19,30,0,0
2017,1,4,20,30,0,0
2017,1,4,21,30,0,0
2017,1,4,22,30,0,0
2017,1,4,23,30,0,0
2017,1,5,0,30,0,0
2017,1,5,1,30,0,0
2017,1,5,2,30,0,0
2017,1,5,3,30,0,0
2017,1,5,4,30,0,0
2017,1,5,5,30,513,118
2017,1,5,6,30,756,306
2017,1,5,7,30,866,472
2017,1,5,8,30,916,585
2017,1,5,9,30,932,639
2017,1,5,10,30,375,455
2017,1,5,11,30,272,361
2017,1,5,12,30,151,231
2017,1,5,13,30,0,68
2017,1,5,14,30,0,15
2017,1,5,15,30,0,0
2017,1,5,16,30,0,0
2017,1,5,17,30,0,0
2017,1,5,18,30,0,0
2017,1,5,19,30,0,0
2017,1,5,20,30,0,0
2017,1,5,21,30,0,0
2017,1,5,22,30,0,0
2017,1,5,23,30,0,0
2017,1,6,0,30,0,0
2017,1,6,1,30,0,0
2017,1,6,2,30,0,0
2017,1,6,3,30,0,0
2017,1,6,4,30,0,0
2017,1,6,5,30,544,122
2017,1,6,6,30,784,315
2017,1,6,7,30,888,482
2017,1,6,8,30,938,599
2017,1,6,9,30,923,646
2017,1,6,10,30,920,630
2017,1,6,11,30,891,549
2017,1,6,12,30,811,407
2017,1,6,13,30,653,225
2017,1,6,14,30,244,42
2017,1,6,15,30,0,0
2017,1,6,16,30,0,0
2017,1,6,17,30,0,0
2017,1,6,18,30,0,0
2017,1,6,19,30,0,0
2017,1,6,20,30,0,0
2017,1,6,21,30,0,0
2017,1,6,22,30,0,0
2017,1,6,23,30,0,0
2017,1,7,0,30,0,0
2017,1,7,1,30,0,0
2017,1,7,2,30,0,0
2017,1,7,3,30,0,0
2017,1,7,4,30,0,0
2017,1,7,5,30,317,106
2017,1,7,6,30,613,293
2017,1,7,7,30,758,460
2017,1,7,8,30,839,581
2017,1,7,9,30,858,634
2017,1,7,10,30,856,620
2017,1,7,11,30,808,536
2017,1,7,12,30,786,406
2017,1,7,13,30,608,222
2017,1,7,14,30,179,42
2017,1,7,15,30,0,0
2017,1,7,16,30,0,0
2017,1,7,17,30,0,0
2017,1,7,18,30,0,0
2017,1,7,19,30,0,0
2017,1,7,20,30,0,0
2017,1,7,21,30,0,0
2017,1,7,22,30,0,0
2017,1,7,23,30,0,0
2017,1,8,0,30,0,0
2017,1,8,1,30,0,0
2017,1,8,2,30,0,0
2017,1,8,3,30,0,0
2017,1,8,4,30,0,0
2017,1,8,5,30,216,99
2017,1,8,6,30,491,278
2017,1,8,7,30,628,439
2017,1,8,8,30,698,554
2017,1,8,9,30,696,601
2017,1,8,10,30,666,584
2017,1,8,11,30,606,502
2017,1,8,12,30,495,364
2017,1,8,13,30,302,191
2017,1,8,14,30,22,29
2017,1,8,15,30,0,0
2017,1,8,16,30,0,0
2017,1,8,17,30,0,0
2017,1,8,18,30,0,0
2017,1,8,19,30,0,0
2017,1,8,20,30,0,0
2017,1,8,21,30,0,0
2017,1,8,22,30,0,0
2017,1,8,23,30,0,0
2017,1,9,0,30,0,0
2017,1,9,1,30,0,0
2017,1,9,2,30,0,0
2017,1,9,3,30,0,0
2017,1,9,4,30,0,0
2017,1,9,5,30,108,88
2017,1,9,6,30,402,270
2017,1,9,7,30,578,433
2017,1,9,8,30,190,360
2017,1,9,9,30,759,614
2017,1,9,10,30,747,600
2017,1,9,11,30,694,518
2017,1,9,12,30,622,385
2017,1,9,13,30,444,211
2017,1,9,14,30,87,39
2017,1,9,15,30,0,0
2017,1,9,16,30,0,0
2017,1,9,17,30,0,0
2017,1,9,18,30,0,0
2017,1,9,19,30,0,0
2017,1,9,20,30,0,0
2017,1,9,21,30,0,0
2017,1,9,22,30,0,0
2017,1,9,23,30,0,0
2017,1,10,0,30,0,0
2017,1,10,1,30,0,0
2017,1,10,2,30,0,0
2017,1,10,3,30,0,0
2017,1,10,4,30,0,0
2017,1,10,5,30,428,114
2017,1,10,6,30,691,304
2017,1,10,7,30,123,260
2017,1,10,8,30,180,357
2017,1,10,9,30,213,407
2017,1,10,10,30,231,408
2017,1,10,11,30,831,545
2017,1,10,12,30,767,409
2017,1,10,13,30,64,118
2017,1,10,14,30,0,23
2017,1,10,15,30,0,0
2017,1,10,16,30,0,0
2017,1,10,17,30,0,0
2017,1,10,18,30,0,0
2017,1,10,19,30,0,0
2017,1,10,20,30,0,0
2017,1,10,21,30,0,0
2017,1,10,22,30,0,0
2017,1,10,23,30,0,0
2017,1,11,0,30,0,0
2017,1,11,1,30,0,0
2017,1,11,2,30,0,0
2017,1,11,3,30,0,0
2017,1,11,4,30,0,0
2017,1,11,5,30,347,109
2017,1,11,6,30,633,297
2017,1,11,7,30,768,465
2017,1,11,8,30,839,583
2017,1,11,9,30,881,642
2017,1,11,10,30,878,630
2017,1,11,11,30,844,550
2017,1,11,12,30,801,417
2017,1,11,13,30,183,150
2017,1,11,14,30,278,52
2017,1,11,15,30,0,0
2017,1,11,16,30,0,0
2017,1,11,17,30,0,0
2017,1,11,18,30,0,0
2017,1,11,19,30,0,0
2017,1,11,20,30,0,0
2017,1,11,21,30,0,0
2017,1,11,22,30,0,0
2017,1,11,23,30,0,0
2017,1,12,0,30,0,0
2017,1,12,1,30,0,0
2017,1,12,2,30,0,0
2017,1,12,3,30,0,0
2017,1,12,4,30,0,0
2017,1,12,5,30,0,41
2017,1,12,6,30,114,170
2017,1,12,7,30,426,365
2017,1,12,8,30,878,594
2017,1,12,9,30,883,645
2017,1,12,10,30,871,630
2017,1,12,11,30,837,550
2017,1,12,12,30,265,282
2017,1,12,13,30,37,111
2017,1,12,14,30,216,51
2017,1,12,15,30,0,0
2017,1,12,16,30,0,0
2017,1,12,17,30,0,0
2017,1,12,18,30,0,0
2017,1,12,19,30,0,0
2017,1,12,20,30,0,0
2017,1,12,21,30,0,0
2017,1,12,22,30,0,0
2017,1,12,23,30,0,0
2017,1,13,0,30,0,0
2017,1,13,1,30,0,0
2017,1,13,2,30,0,0
2017,1,13,3,30,0,0
2017,1,13,4,30,0,0
2017,1,13,5,30,0,8
2017,1,13,6,30,0,23
2017,1,13,7,30,0,129
2017,1,13,8,30,0,51
2017,1,13,9,30,49,289
2017,1,13,10,30,0,56
2017,1,13,11,30,264,376
2017,1,13,12,30,831,425
2017,1,13,13,30,0,67
2017,1,13,14,30,371,59
2017,1,13,15,30,0,0
2017,1,13,16,30,0,0
2017,1,13,17,30,0,0
2017,1,13,18,30,0,0
2017,1,13,19,30,0,0
2017,1,13,20,30,0,0
2017,1,13,21,30,0,0
2017,1,13,22,30,0,0
2017,1,13,23,30,0,0
2017,1,14,0,30,0,0
2017,1,14,1,30,0,0
2017,1,14,2,30,0,0
2017,1,14,3,30,0,0
2017,1,14,4,30,0,0
2017,1,14,5,30,0,11
2017,1,14,6,30,0,30
2017,1,14,7,30,706,450
2017,1,14,8,30,0,100
2017,1,14,9,30,97,341
2017,1,14,10,30,56,295
2017,1,14,11,30,21,215
2017,1,14,12,30,0,18
2017,1,14,13,30,0,53
2017,1,14,14,30,0,16
2017,1,14,15,30,0,0
2017,1,14,16,30,0,0
2017,1,14,17,30,0,0
2017,1,14,18,30,0,0
2017,1,14,19,30,0,0
2017,1,14,20,30,0,0
2017,1,14,21,30,0,0
2017,1,14,22,30,0,0
2017,1,14,23,30,0,0
2017,1,15,0,30,0,0
2017,1,15,1,30,0,0
2017,1,15,2,30,0,0
2017,1,15,3,30,0,0
2017,1,15,4,30,0,0
2017,1,15,5,30,0,8
2017,1,15,6,30,0,24
2017,1,15,7,30,632,440
2017,1,15,8,30,85,303
2017,1,15,9,30,52,297
2017,1,15,10,30,9,205
2017,1,15,11,30,162,335
2017,1,15,12,30,760,418
2017,1,15,13,30,612,241
2017,1,15,14,30,275,59
2017,1,15,15,30,0,0
2017,1,15,16,30,0,0
2017,1,15,17,30,0,0
2017,1,15,18,30,0,0
2017,1,15,19,30,0,0
2017,1,15,20,30,0,0
2017,1,15,21,30,0,0
2017,1,15,22,30,0,0
2017,1,15,23,30,0,0
2017,1,16,0,30,0,0
2017,1,16,1,30,0,0
2017,1,16,2,30,0,0
2017,1,16,3,30,0,0
2017,1,16,4,30,0,0
2017,1,16,5,30,0,26
2017,1,16,6,30,664,306
2017,1,16,7,30,180,293
2017,1,16,8,30,210,380
2017,1,16,9,30,228,426
2017,1,16,10,30,224,417
2017,1,16,11,30,199,356
2017,1,16,12,30,152,253
2017,1,16,13,30,83,133
2017,1,16,14,30,17,34
2017,1,16,15,30,0,0
2017,1,16,16,30,0,0
2017,1,16,17,30,0,0
2017,1,16,18,30,0,0
2017,1,16,19,30,0,0
2017,1,16,20,30,0,0
2017,1,16,21,30,0,0
2017,1,16,22,30,0,0
2017,1,16,23,30,0,0
2017,1,17,0,30,0,0
2017,1,17,1,30,0,0
2017,1,17,2,30,0,0
2017,1,17,3,30,0,0
2017,1,17,4,30,0,0
2017,1,17,5,30,113,74
2017,1,17,6,30,496,260
2017,1,17,7,30,737,439
2017,1,17,8,30,760,548
2017,1,17,9,30,673,576
2017,1,17,10,30,596,546
2017,1,17,11,30,632,491
2017,1,17,12,30,721,397
2017,1,17,13,30,506,218
2017,1,17,14,30,184,51
2017,1,17,15,30,0,0
2017,1,17,16,30,0,0
2017,1,17,17,30,0,0
2017,1,17,18,30,0,0
2017,1,17,19,30,0,0
2017,1,17,20,30,0,0
2017,1,17,21,30,0,0
2017,1,17,22,30,0,0
2017,1,17,23,30,0,0
2017,1,18,0,30,0,0
2017,1,18,1,30,0,0
2017,1,18,2,30,0,0
2017,1,18,3,30,0,0
2017,1,18,4,30,0,0
2017,1,18,5,30,164,96
2017,1,18,6,30,419,274
2017,1,18,7,30,561,437
2017,1,18,8,30,641,556
2017,1,18,9,30,796,611
2017,1,18,10,30,776,597
2017,1,18,11,30,747,522
2017,1,18,12,30,696,421
2017,1,18,13,30,526,242
2017,1,18,14,30,177,60
2017,1,18,15,30,0,0
2017,1,18,16,30,0,0
2017,1,18,17,30,0,0
2017,1,18,18,30,0,0
2017,1,18,19,30,0,0
2017,1,18,20,30,0,0
2017,1,18,21,30,0,0
2017,1,18,22,30,0,0
2017,1,18,23,30,0,0
2017,1,19,0,30,0,0
2017,1,19,1,30,0,0
2017,1,19,2,30,0,0
2017,1,19,3,30,0,0
2017,1,19,4,30,0,0
2017,1,19,5,30,0,33
2017,1,19,6,30,0,73
2017,1,19,7,30,0,144
2017,1,19,8,30,167,363
2017,1,19,9,30,825,652
2017,1,19,10,30,834,644
2017,1,19,11,30,811,569
2017,1,19,12,30,731,432
2017,1,19,13,30,583,253
2017,1,19,14,30,247,67
2017,1,19,15,30,0,0
2017,1,19,16,30,0,0
2017,1,19,17,30,0,0
2017,1,19,18,30,0,0
2017,1,19,19,30,0,0
2017,1,19,20,30,0,0
2017,1,19,21,30,0,0
2017,1,19,22,30,0,0
2017,1,19,23,30,0,0
2017,1,20,0,30,0,0
2017,1,20,1,30,0,0
2017,1,20,2,30,0,0
2017,1,20,3,30,0,0
2017,1,20,4,30,0,0
2017,1,20,5,30,169,83
2017,1,20,6,30,736,322
2017,1,20,7,30,860,497
2017,1,20,8,30,919,620
2017,1,20,9,30,927,677
2017,1,20,10,30,924,666
2017,1,20,11,30,897,589
2017,1,20,12,30,793,422
2017,1,20,13,30,597,240
2017,1,20,14,30,247,61
2017,1,20,15,30,0,0
2017,1,20,16,30,0,0
2017,1,20,17,30,0,0
2017,1,20,18,30,0,0
2017,1,20,19,30,0,0
2017,1,20,20,30,0,0
2017,1,20,21,30,0,0
2017,1,20,22,30,0,0
2017,1,20,23,30,0,0
2017,1,21,0,30,0,0
2017,1,21,1,30,0,0
2017,1,21,2,30,0,0
2017,1,21,3,30,0,0
2017,1,21,4,30,0,0
2017,1,21,5,30,0,27
2017,1,21,6,30,0,47
2017,1,21,7,30,0,67
2017,1,21,8,30,0,106
2017,1,21,9,30,0,116
2017,1,21,10,30,0,115
2017,1,21,11,30,0,115
2017,1,21,12,30,0,82
2017,1,21,13,30,0,37
2017,1,21,14,30,0,10
2017,1,21,15,30,0,0
2017,1,21,16,30,0,0
2017,1,21,17,30,0,0
2017,1,21,18,30,0,0
2017,1,21,19,30,0,0
2017,1,21,20,30,0,0
2017,1,21,21,30,0,0
2017,1,21,22,30,0,0
2017,1,21,23,30,0,0
2017,1,22,0,30,0,0
2017,1,22,1,30,0,0
2017,1,22,2,30,0,0
2017,1,22,3,30,0,0
2017,1,22,4,30,0,0
2017,1,22,5,30,0,24
2017,1,22,6,30,0,49
2017,1,22,7,30,0,66
2017,1,22,8,30,0,92
2017,1,22,9,30,0,128
2017,1,22,10,30,15,232
2017,1,22,11,30,31,241
2017,1,22,12,30,0,122
2017,1,22,13,30,0,54
2017,1,22,14,30,0,21
2017,1,22,15,30,0,0
2017,1,22,16,30,0,0
2017,1,22,17,30,0,0
2017,1,22,18,30,0,0
2017,1,22,19,30,0,0
2017,1,22,20,30,0,0
2017,1,22,21,30,0,0
2017,1,22,22,30,0,0
2017,1,22,23,30,0,0
2017,1,23,0,30,0,0
2017,1,23,1,30,0,0
2017,1,23,2,30,0,0
2017,1,23,3,30,0,0
2017,1,23,4,30,0,0
2017,1,23,5,30,534,133
2017,1,23,6,30,773,333
2017,1,23,7,30,878,508
2017,1,23,8,30,929,633
2017,1,23,9,30,944,693
2017,1,23,10,30,937,683
2017,1,23,11,30,887,602
2017,1,23,12,30,819,463
2017,1,23,13,30,703,282
2017,1,23,14,30,368,83
2017,1,23,15,30,0,0
2017,1,23,16,30,0,0
2017,1,23,17,30,0,0
2017,1,23,18,30,0,0
2017,1,23,19,30,0,0
2017,1,23,20,30,0,0
2017,1,23,21,30,0,0
2017,1,23,22,30,0,0
2017,1,23,23,30,0,0
2017,1,24,0,30,0,0
2017,1,24,1,30,0,0
2017,1,24,2,30,0,0
2017,1,24,3,30,0,0
2017,1,24,4,30,0,0
2017,1,24,5,30,234,95
2017,1,24,6,30,18,134
2017,1,24,7,30,175,303
2017,1,24,8,30,201,392
2017,1,24,9,30,261,461
2017,1,24,10,30,259,455
2017,1,24,11,30,237,393
2017,1,24,12,30,197,290
2017,1,24,13,30,0,101
2017,1,24,14,30,101,66
2017,1,24,15,30,0,0
2017,1,24,16,30,0,0
2017,1,24,17,30,0,0
2017,1,24,18,30,0,0
2017,1,24,19,30,0,0
2017,1,24,20,30,0,0
2017,1,24,21,30,0,0
2017,1,24,22,30,0,0
2017,1,24,23,30,0,0
2017,1,25,0,30,0,0
2017,1,25,1,30,0,0
2017,1,25,2,30,0,0
2017,1,25,3,30,0,0
2017,1,25,4,30,0,0
2017,1,25,5,30,0,10
2017,1,25,6,30,0,28
2017,1,25,7,30,0,27
2017,1,25,8,30,12,212
2017,1,25,9,30,69,333
2017,1,25,10,30,176,414
2017,1,25,11,30,41,261
2017,1,25,12,30,0,142
2017,1,25,13,30,0,52
2017,1,25,14,30,0,18
2017,1,25,15,30,0,0
2017,1,25,16,30,0,0
2017,1,25,17,30,0,0
2017,1,25,18,30,0,0
2017,1,25,19,30,0,0
2017,1,25,20,30,0,0
2017,1,25,21,30,0,0
2017,1,25,22,30,0,0
2017,1,25,23,30,0,0
2017,1,26,0,30,0,0
2017,1,26,1,30,0,0
2017,1,26,2,30,0,0
2017,1,26,3,30,0,0
2017,1,26,4,30,0,0
2017,1,26,5,30,0,8
2017,1,26,6,30,35,148
2017,1,26,7,30,93,263
2017,1,26,8,30,150,368
2017,1,26,9,30,37,291
2017,1,26,10,30,0,157
2017,1,26,11,30,0,130
2017,1,26,12,30,4,158
2017,1,26,13,30,0,72
2017,1,26,14,30,0,26
2017,1,26,15,30,0,0
2017,1,26,16,30,0,0
2017,1,26,17,30,0,0
2017,1,26,18,30,0,0
2017,1,26,19,30,0,0
2017,1,26,20,30,0,0
2017,1,26,21,30,0,0
2017,1,26,22,30,0,0
2017,1,26,23,30,0,0
2017,1,27,0,30,0,0
2017,1,27,1,30,0,0
2017,1,27,2,30,0,0
2017,1,27,3,30,0,0
2017,1,27,4,30,0,0
2017,1,27,5,30,0,7
2017,1,27,6,30,0,26
2017,1,27,7,30,0,42
2017,1,27,8,30,0,55
2017,1,27,9,30,0,86
2017,1,27,10,30,0,61
2017,1,27,11,30,0,54
2017,1,27,12,30,93,248
2017,1,27,13,30,0,22
2017,1,27,14,30,0,7
2017,1,27,15,30,0,0
2017,1,27,16,30,0,0
2017,1,27,17,30,0,0
2017,1,27,18,30,0,0
2017,1,27,19,30,0,0
2017,1,27,20,30,0,0
2017,1,27,21,30,0,0
2017,1,27,22,30,0,0
2017,1,27,23,30,0,0
2017,1,28,0,30,0,0
2017,1,28,1,30,0,0
2017,1,28,2,30,0,0
2017,1,28,3,30,0,0
2017,1,28,4,30,0,0
2017,1,28,5,30,329,126
2017,1,28,6,30,0,26
2017,1,28,7,30,0,43
2017,1,28,8,30,0,56
2017,1,28,9,30,0,122
2017,1,28,10,30,295,483
2017,1,28,11,30,0,54
2017,1,28,12,30,0,40
2017,1,28,13,30,0,23
2017,1,28,14,30,207,86
2017,1,28,15,30,0,0
2017,1,28,16,30,0,0
2017,1,28,17,30,0,0
2017,1,28,18,30,0,0
2017,1,28,19,30,0,0
2017,1,28,20,30,0,0
2017,1,28,21,30,0,0
2017,1,28,22,30,0,0
2017,1,28,23,30,0,0
2017,1,29,0,30,0,0
2017,1,29,1,30,0,0
2017,1,29,2,30,0,0
2017,1,29,3,30,0,0
2017,1,29,4,30,0,0
2017,1,29,5,30,546,144
2017,1,29,6,30,779,348
2017,1,29,7,30,882,527
2017,1,29,8,30,186,395
2017,1,29,9,30,97,370
2017,1,29,10,30,128,391
2017,1,29,11,30,17,225
2017,1,29,12,30,74,239
2017,1,29,13,30,740,307
2017,1,29,14,30,468,104
2017,1,29,15,30,0,0
2017,1,29,16,30,0,0
2017,1,29,17,30,0,0
2017,1,29,18,30,0,0
2017,1,29,19,30,0,0
2017,1,29,20,30,0,0
2017,1,29,21,30,0,0
2017,1,29,22,30,0,0
2017,1,29,23,30,0,0
2017,1,30,0,30,0,0
2017,1,30,1,30,0,0
2017,1,30,2,30,0,0
2017,1,30,3,30,0,0
2017,1,30,4,30,0,0
2017,1,30,5,30,543,145
2017,1,30,6,30,764,347
2017,1,30,7,30,861,524
2017,1,30,8,30,901,647
2017,1,30,9,30,916,709
2017,1,30,10,30,902,697
2017,1,30,11,30,866,621
2017,1,30,12,30,812,484
2017,1,30,13,30,0,77
2017,1,30,14,30,0,40
2017,1,30,15,30,0,0
2017,1,30,16,30,0,0
2017,1,30,17,30,0,0
2017,1,30,18,30,0,0
2017,1,30,19,30,0,0
2017,1,30,20,30,0,0
2017,1,30,21,30,0,0
2017,1,30,22,30,0,0
2017,1,30,23,30,0,0
2017,1,31,0,30,0,0
2017,1,31,1,30,0,0
2017,1,31,2,30,0,0
2017,1,31,3,30,0,0
2017,1,31,4,30,0,0
2017,1,31,5,30,0,7
2017,1,31,6,30,0,25
2017,1,31,7,30,0,43
2017,1,31,8,30,0,56
2017,1,31,9,30,25,272
2017,1,31,10,30,9,215
2017,1,31,11,30,9,205
2017,1,31,12,30,0,52
2017,1,31,13,30,0,23
2017,1,31,14,30,0,8
2017,1,31,15,30,0,0
2017,1,31,16,30,0,0
2017,1,31,17,30,0,0
2017,1,31,18,30,0,0
2017,1,31,19,30,0,0
2017,1,31,20,30,0,0
2017,1,31,21,30,0,0
2017,1,31,22,30,0,0
2017,1,31,23,30,0,0
2017,2,1,0,30,0,0
2017,2,1,1,30,0,0
2017,2,1,2,30,0,0
2017,2,1,3,30,0,0
2017,2,1,4,30,0,0
2017,2,1,5,30,0,10
2017,2,1,6,30,0,37
2017,2,1,7,30,791,518
2017,2,1,8,30,868,650
2017,2,1,9,30,154,422
2017,2,1,10,30,919,713
2017,2,1,11,30,902,641
2017,2,1,12,30,831,501
2017,2,1,13,30,714,315
2017,2,1,14,30,439,111
2017,2,1,15,30,0,0
2017,2,1,16,30,0,0
2017,2,1,17,30,0,0
2017,2,1,18,30,0,0
2017,2,1,19,30,0,0
2017,2,1,20,30,0,0
2017,2,1,21,30,0,0
2017,2,1,22,30,0,0
2017,2,1,23,30,0,0
2017,2,2,0,30,0,0
2017,2,2,1,30,0,0
2017,2,2,2,30,0,0
2017,2,2,3,30,0,0
2017,2,2,4,30,0,0
2017,2,2,5,30,541,153
2017,2,2,6,30,766,359
2017,2,2,7,30,868,540
2017,2,2,8,30,917,666
2017,2,2,9,30,914,727
2017,2,2,10,30,922,722
2017,2,2,11,30,904,647
2017,2,2,12,30,852,510
2017,2,2,13,30,742,323
2017,2,2,14,30,483,117
2017,2,2,15,30,0,0
2017,2,2,16,30,0,0
2017,2,2,17,30,0,0
2017,2,2,18,30,0,0
2017,2,2,19,30,0,0
2017,2,2,20,30,0,0
2017,2,2,21,30,0,0
2017,2,2,22,30,0,0
2017,2,2,23,30,0,0
2017,2,3,0,30,0,0
2017,2,3,1,30,0,0
2017,2,3,2,30,0,0
2017,2,3,3,30,0,0
2017,2,3,4,30,0,0
2017,2,3,5,30,616,161
2017,2,3,6,30,825,372
2017,2,3,7,30,920,554
2017,2,3,8,30,966,684
2017,2,3,9,30,982,748
2017,2,3,10,30,982,742
2017,2,3,11,30,960,665
2017,2,3,12,30,895,523
2017,2,3,13,30,788,334
2017,2,3,14,30,534,123
2017,2,3,15,30,0,0
2017,2,3,16,30,0,0
2017,2,3,17,30,0,0
2017,2,3,18,30,0,0
2017,2,3,19,30,0,0
2017,2,3,20,30,0,0
2017,2,3,21,30,0,0
2017,2,3,22,30,0,0
2017,2,3,23,30,0,0
2017,2,4,0,30,0,0
2017,2,4,1,30,0,0
2017,2,4,2,30,0,0
2017,2,4,3,30,0,0
2017,2,4,4,30,0,0
2017,2,4,5,30,0,35
2017,2,4,6,30,28,154
2017,2,4,7,30,904,553
2017,2,4,8,30,163,398
2017,2,4,9,30,373,543
2017,2,4,10,30,947,734
2017,2,4,11,30,411,496
2017,2,4,12,30,840,513
2017,2,4,13,30,0,45
2017,2,4,14,30,0,9
2017,2,4,15,30,0,0
2017,2,4,16,30,0,0
2017,2,4,17,30,0,0
2017,2,4,18,30,0,0
2017,2,4,19,30,0,0
2017,2,4,20,30,0,0
2017,2,4,21,30,0,0
2017,2,4,22,30,0,0
2017,2,4,23,30,0,0
2017,2,5,0,30,0,0
2017,2,5,1,30,0,0
2017,2,5,2,30,0,0
2017,2,5,3,30,0,0
2017,2,5,4,30,0,0
2017,2,5,5,30,508,155
2017,2,5,6,30,744,363
2017,2,5,7,30,857,546
2017,2,5,8,30,916,676
2017,2,5,9,30,933,741
2017,2,5,10,30,938,736
2017,2,5,11,30,918,661
2017,2,5,12,30,846,519
2017,2,5,13,30,735,332
2017,2,5,14,30,481,124
2017,2,5,15,30,0,0
2017,2,5,16,30,0,0
2017,2,5,17,30,0,0
2017,2,5,18,30,0,0
2017,2,5,19,30,0,0
2017,2,5,20,30,0,0
2017,2,5,21,30,0,0
2017,2,5,22,30,0,0
2017,2,5,23,30,0,0
2017,2,6,0,30,0,0
2017,2,6,1,30,0,0
2017,2,6,2,30,0,0
2017,2,6,3,30,0,0
2017,2,6,4,30,0,0
2017,2,6,5,30,522,158
2017,2,6,6,30,723,360
2017,2,6,7,30,831,538
2017,2,6,8,30,894,668
2017,2,6,9,30,910,731
2017,2,6,10,30,911,725
2017,2,6,11,30,887,651
2017,2,6,12,30,841,517
2017,2,6,13,30,731,332
2017,2,6,14,30,491,127
2017,2,6,15,30,0,0
2017,2,6,16,30,0,0
2017,2,6,17,30,0,0
2017,2,6,18,30,0,0
2017,2,6,19,30,0,0
2017,2,6,20,30,0,0
2017,2,6,21,30,0,0
2017,2,6,22,30,0,0
2017,2,6,23,30,0,0
2017,2,7,0,30,0,0
2017,2,7,1,30,0,0
2017,2,7,2,30,0,0
2017,2,7,3,30,0,0
